,QUANTITYUNIT,CURRENCY,QUANTITY,BUYING_TAXAMOUNT,SALESORDERID,BUYING_GROSSAMOUNT,PRODUCTID,SALESORDERITEM,BUYING_NETAMOUNT,PARTNERID,SALES_TAXAMOUNT,SALES_NETAMOUNT,SALES_GROSSAMOUNT,DATE,DELIVERYSTATUS,EMPLOYEESID,SALESORG,SUPPLIER_PARTNERID,PRICE,PRODCATEGORYID,PRODUCTNAME,CATEGORYNAME,ADDRESSID,PARTNERNAME,REGION,CITY,LATITUDE,LONGITUDE,COUNTRY,NAME,LASTNAME,SEX,AGE,MARRIED,CHILDREN
1676,EA,USD,10,81.125,500000276,649,MB-1031,10,567.875,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000012,649,MB,Mt Discovery B,Mountain Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1677,EA,USD,9,600.0,500000276,4800,EB-1134,20,4200.0,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000029,4800,EB,Lazy Cat II,eBike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1678,EA,USD,6,56.125,500000276,449,BX-1013,30,392.875,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000005,449,BX,BMX Jump Lux I,BMX,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1679,EA,USD,3,499.875,500000276,3999,MB-1033,40,3499.125,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000014,3999,MB,Mt Discovery Rush,Mountain Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1680,EA,USD,7,39.875,500000276,319,BX-1016,50,279.125,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000008,319,BX,BMX Optima II,BMX,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1681,EA,USD,6,56.125,500000276,449,BX-1013,60,392.875,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000005,449,BX,BMX Jump Lux I,BMX,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1682,EA,USD,7,237.5,500000276,1900,EB-1132,70,1662.5,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000027,1900,EB,Flash Drive II,eBike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1683,EA,USD,5,624.875,500000276,4999,RC-1057,80,4374.125,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000022,4999,RC,Veloflash Ultimate,Racing Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1684,EA,USD,9,170.125,500000276,1361,CC-1023,90,1190.875,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1685,EA,USD,3,249.875,500000276,1999,RC-1055,100,1749.125,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000020,1999,RC,Veloflash,Racing Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1686,EA,USD,3,249.875,500000276,1999,RC-1055,100,1749.125,100000024,15731.125,110117.875,125849,2019-03-24,C,4,APJ,100000020,1999,RC,Rennsemmel,Racing Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,William,Mussen,M,28,Y,Y
1687,EA,USD,5,50.0,500000277,400,CB-1162,10,350.0,100000009,5748.25,40237.75,45986,2019-03-27,C,8,EMEA,100000034,400,CB,La Plage Limited,Cruiser,1000000043,Meine Bicycle,EMEA,Augsburg,48.370625,10.893961000000001,DE,Penelope,Dupper,F,25,N,N
1688,EA,USD,8,574.875,500000277,4599,RC-1053,20,4024.125,100000009,5748.25,40237.75,45986,2019-03-27,C,8,EMEA,100000018,4599,RC,Stream I,Racing Bike,1000000043,Meine Bicycle,EMEA,Augsburg,48.370625,10.893961000000001,DE,Penelope,Dupper,F,25,N,N
1689,EA,USD,6,149.875,500000277,1199,HB-1176,30,1049.125,100000009,5748.25,40237.75,45986,2019-03-27,C,8,EMEA,100000041,1199,HB,Specifica Gold,Hybrid Bike,1000000043,Meine Bicycle,EMEA,Augsburg,48.370625,10.893961000000001,DE,Penelope,Dupper,F,25,N,N
1690,EA,USD,1,237.5,500000278,1900,EB-1132,10,1662.5,100000013,2894.375,20260.625,23155,2019-03-28,C,8,EMEA,100000027,1900,EB,Flash Drive II,eBike,1000000047,G&M Bicycle,EMEA,Stonestreet Green,51.098513,0.9501370000000001,GB,Penelope,Dupper,F,25,N,N
1691,EA,USD,10,90.125,500000278,721,RO-1003,20,630.875,100000013,2894.375,20260.625,23155,2019-03-28,C,8,EMEA,100000002,721,RO,Roady 1003,Road Bike,1000000047,G&M Bicycle,EMEA,Stonestreet Green,51.098513,0.9501370000000001,GB,Penelope,Dupper,F,25,N,N
1692,EA,USD,9,170.125,500000278,1361,CC-1023,30,1190.875,100000013,2894.375,20260.625,23155,2019-03-28,C,8,EMEA,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000047,G&M Bicycle,EMEA,Stonestreet Green,51.098513,0.9501370000000001,GB,Penelope,Dupper,F,25,N,N
1693,EA,USD,4,56.125,500000278,449,BX-1013,40,392.875,100000013,2894.375,20260.625,23155,2019-03-28,C,8,EMEA,100000005,449,BX,BMX Jump Lux I,BMX,1000000047,G&M Bicycle,EMEA,Stonestreet Green,51.098513,0.9501370000000001,GB,Penelope,Dupper,F,25,N,N
1694,EA,USD,5,90.125,500000279,721,RO-1003,10,630.875,100000033,6337.0,44359.0,50696,2019-03-31,C,1,AMER,100000002,721,RO,Roady 1003,Road Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
1695,EA,USD,4,65.625,500000279,525,RO-1001,20,459.375,100000033,6337.0,44359.0,50696,2019-03-31,C,1,AMER,100000000,525,RO,Roady 1001,Road Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
1696,EA,USD,9,624.875,500000279,4999,RC-1057,30,4374.125,100000033,6337.0,44359.0,50696,2019-03-31,C,1,AMER,100000022,4999,RC,Veloflash Ultimate,Racing Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
1697,EA,USD,9,600.0,500000280,4800,EB-1134,10,4200.0,100000038,8927.0,62489.0,71416,2019-02-04,C,2,EMEA,100000029,4800,EB,Lazy Cat II,eBike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Phillip,Egger,M,23,N,N
1698,EA,USD,6,81.125,500000280,649,HB-1173,20,567.875,100000038,8927.0,62489.0,71416,2019-02-04,C,2,EMEA,100000038,649,HB,Universal One,Hybrid Bike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Phillip,Egger,M,23,N,N
1699,EA,USD,1,987.5,500000280,7900,EB-1137,30,6912.5,100000038,8927.0,62489.0,71416,2019-02-04,C,2,EMEA,100000032,7900,EB,Speedeon Cross,eBike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Phillip,Egger,M,23,N,N
1700,EA,USD,6,49.875,500000280,399,CB-1161,40,349.125,100000038,8927.0,62489.0,71416,2019-02-04,C,2,EMEA,100000033,399,CB,La Plage,Cruiser,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Phillip,Egger,M,23,N,N
1701,EA,USD,7,81.125,500000280,649,HB-1173,50,567.875,100000038,8927.0,62489.0,71416,2019-02-04,C,2,EMEA,100000038,649,HB,Universal One,Hybrid Bike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Phillip,Egger,M,23,N,N
1702,EA,USD,7,112.375,500000280,899,HB-1175,60,786.625,100000038,8927.0,62489.0,71416,2019-02-04,C,2,EMEA,100000040,899,HB,Specifica,Hybrid Bike,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Phillip,Egger,M,23,N,N
1703,EA,USD,8,49.875,500000280,399,BX-1012,70,349.125,100000038,8927.0,62489.0,71416,2019-02-04,C,2,EMEA,100000004,399,BX,BMX Jump 1012,BMX,1000000072,The Cycle Factor,EMEA,Athis-Mons,48.705234999999995,2.375049,FR,Phillip,Egger,M,23,N,N
1704,EA,USD,6,162.375,500000281,1299,MB-1032,10,1136.625,100000033,10312.125,72184.875,82497,2019-04-04,C,13,AMER,100000013,1299,MB,Mt Discovery Drive,Mountain Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Carroll,Pewitt,M,23,N,N
1705,EA,USD,10,249.875,500000281,1999,RC-1055,20,1749.125,100000033,10312.125,72184.875,82497,2019-04-04,C,13,AMER,100000020,1999,RC,Veloflash,Racing Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Carroll,Pewitt,M,23,N,N
1706,EA,USD,10,249.875,500000281,1999,RC-1055,20,1749.125,100000033,10312.125,72184.875,82497,2019-04-04,C,13,AMER,100000020,1999,RC,Rennsemmel,Racing Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Carroll,Pewitt,M,23,N,N
1707,EA,USD,1,36.0,500000281,288,CB-1163,30,252.0,100000033,10312.125,72184.875,82497,2019-04-04,C,13,AMER,100000035,288,CB,La Plage Gold,Cruiser,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Carroll,Pewitt,M,23,N,N
1708,EA,USD,10,56.125,500000281,449,BX-1013,40,392.875,100000033,10312.125,72184.875,82497,2019-04-04,C,13,AMER,100000005,449,BX,BMX Jump Lux I,BMX,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Carroll,Pewitt,M,23,N,N
1709,EA,USD,4,312.375,500000281,2499,MB-1034,50,2186.625,100000033,10312.125,72184.875,82497,2019-04-04,C,13,AMER,100000015,2499,MB,Mt Discovery Ulti,Mountain Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Carroll,Pewitt,M,23,N,N
1710,EA,USD,1,187.375,500000281,1499,DB-1081,60,1311.625,100000033,10312.125,72184.875,82497,2019-04-04,C,13,AMER,100000023,1499,DB,Rooty Basic,Downhill Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Carroll,Pewitt,M,23,N,N
1711,EA,USD,7,47.375,500000281,379,HB-1174,70,331.625,100000033,10312.125,72184.875,82497,2019-04-04,C,13,AMER,100000039,379,HB,Universal Two,Hybrid Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Carroll,Pewitt,M,23,N,N
1712,EA,USD,7,49.875,500000281,399,CB-1161,80,349.125,100000033,10312.125,72184.875,82497,2019-04-04,C,13,AMER,100000033,399,CB,La Plage,Cruiser,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Carroll,Pewitt,M,23,N,N
1713,EA,USD,6,687.375,500000281,5499,RC-1054,90,4811.625,100000033,10312.125,72184.875,82497,2019-04-04,C,13,AMER,100000019,5499,RC,Stream II,Racing Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Carroll,Pewitt,M,23,N,N
1714,EA,USD,7,987.5,500000282,7900,EB-1137,10,6912.5,100000023,22868.875,160082.125,182951,2019-07-04,C,5,APJ,100000032,7900,EB,Speedeon Cross,eBike,1000000057,MX Bike,APJ,Mumbai,19.073197,72.826831,IN,Javas,Hedge,M,32,N,Y
1715,EA,USD,10,987.5,500000282,7900,EB-1137,20,6912.5,100000023,22868.875,160082.125,182951,2019-07-04,C,5,APJ,100000032,7900,EB,Speedeon Cross,eBike,1000000057,MX Bike,APJ,Mumbai,19.073197,72.826831,IN,Javas,Hedge,M,32,N,Y
1716,EA,USD,8,36.0,500000282,288,CB-1163,30,252.0,100000023,22868.875,160082.125,182951,2019-07-04,C,5,APJ,100000035,288,CB,La Plage Gold,Cruiser,1000000057,MX Bike,APJ,Mumbai,19.073197,72.826831,IN,Javas,Hedge,M,32,N,Y
1717,EA,USD,1,170.125,500000282,1361,CC-1023,40,1190.875,100000023,22868.875,160082.125,182951,2019-07-04,C,5,APJ,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000057,MX Bike,APJ,Mumbai,19.073197,72.826831,IN,Javas,Hedge,M,32,N,Y
1718,EA,USD,3,37.375,500000282,299,BX-1015,50,261.625,100000023,22868.875,160082.125,182951,2019-07-04,C,5,APJ,100000007,299,BX,BMX Optima,BMX,1000000057,MX Bike,APJ,Mumbai,19.073197,72.826831,IN,Javas,Hedge,M,32,N,Y
1719,EA,USD,8,625.0,500000282,5000,EB-1136,60,4375.0,100000023,22868.875,160082.125,182951,2019-07-04,C,5,APJ,100000031,5000,EB,Speedeon Light,eBike,1000000057,MX Bike,APJ,Mumbai,19.073197,72.826831,IN,Javas,Hedge,M,32,N,Y
1720,EA,USD,9,37.375,500000282,299,BX-1015,70,261.625,100000023,22868.875,160082.125,182951,2019-07-04,C,5,APJ,100000007,299,BX,BMX Optima,BMX,1000000057,MX Bike,APJ,Mumbai,19.073197,72.826831,IN,Javas,Hedge,M,32,N,Y
1721,EA,USD,2,87.375,500000282,699,HB-1171,80,611.625,100000023,22868.875,160082.125,182951,2019-07-04,C,5,APJ,100000036,699,HB,Star Cruise,Hybrid Bike,1000000057,MX Bike,APJ,Mumbai,19.073197,72.826831,IN,Javas,Hedge,M,32,N,Y
1722,EA,USD,9,86.125,500000283,689,RO-1002,10,602.875,100000033,775.125,5425.875,6201,2019-10-04,C,1,AMER,100000001,689,RO,Roady 1002,Road Bike,1000000067,Move by Bike,AMER,Schefferville,54.809261,-66.815519,CA,Derick,Magill,M,39,Y,N
1723,EA,USD,1,156.25,500000284,1250,DB-1082,10,1093.75,100000004,8062.75,56439.25,64502,2019-10-04,C,10,AMER,100000024,1250,DB,Capricorn,Downhill Bike,1000000038,Bike World Inc,AMER,Ocala,29.183977000000002,-82.118413,US,Janet,Gray,F,24,Y,N
1724,EA,USD,1,112.375,500000284,899,HB-1175,20,786.625,100000004,8062.75,56439.25,64502,2019-10-04,C,10,AMER,100000040,899,HB,Specifica,Hybrid Bike,1000000038,Bike World Inc,AMER,Ocala,29.183977000000002,-82.118413,US,Janet,Gray,F,24,Y,N
1725,EA,USD,1,600.0,500000284,4800,EB-1134,30,4200.0,100000004,8062.75,56439.25,64502,2019-10-04,C,10,AMER,100000029,4800,EB,Lazy Cat II,eBike,1000000038,Bike World Inc,AMER,Ocala,29.183977000000002,-82.118413,US,Janet,Gray,F,24,Y,N
1726,EA,USD,10,36.0,500000284,288,CB-1163,40,252.0,100000004,8062.75,56439.25,64502,2019-10-04,C,10,AMER,100000035,288,CB,La Plage Gold,Cruiser,1000000038,Bike World Inc,AMER,Ocala,29.183977000000002,-82.118413,US,Janet,Gray,F,24,Y,N
1727,EA,USD,9,37.375,500000284,299,BX-1015,50,261.625,100000004,8062.75,56439.25,64502,2019-10-04,C,10,AMER,100000007,299,BX,BMX Optima,BMX,1000000038,Bike World Inc,AMER,Ocala,29.183977000000002,-82.118413,US,Janet,Gray,F,24,Y,N
1728,EA,USD,10,149.875,500000284,1199,HB-1176,60,1049.125,100000004,8062.75,56439.25,64502,2019-10-04,C,10,AMER,100000041,1199,HB,Specifica Gold,Hybrid Bike,1000000038,Bike World Inc,AMER,Ocala,29.183977000000002,-82.118413,US,Janet,Gray,F,24,Y,N
1729,EA,USD,8,624.875,500000284,4999,RC-1057,70,4374.125,100000004,8062.75,56439.25,64502,2019-10-04,C,10,AMER,100000022,4999,RC,Veloflash Ultimate,Racing Bike,1000000038,Bike World Inc,AMER,Ocala,29.183977000000002,-82.118413,US,Janet,Gray,F,24,Y,N
1730,EA,USD,8,86.125,500000285,689,RO-1002,10,602.875,100000027,6625.625,46379.375,53005,2019-11-04,C,2,EMEA,100000001,689,RO,Roady 1002,Road Bike,1000000061,Khan Cycles,EMEA,Dubai,24.960345,55.124104,DU,Phillip,Egger,M,23,N,N
1731,EA,USD,5,312.375,500000285,2499,MB-1034,20,2186.625,100000027,6625.625,46379.375,53005,2019-11-04,C,2,EMEA,100000015,2499,MB,Mt Discovery Ulti,Mountain Bike,1000000061,Khan Cycles,EMEA,Dubai,24.960345,55.124104,DU,Phillip,Egger,M,23,N,N
1732,EA,USD,5,600.0,500000285,4800,EB-1134,30,4200.0,100000027,6625.625,46379.375,53005,2019-11-04,C,2,EMEA,100000029,4800,EB,Lazy Cat II,eBike,1000000061,Khan Cycles,EMEA,Dubai,24.960345,55.124104,DU,Phillip,Egger,M,23,N,N
1733,EA,USD,2,687.375,500000285,5499,RC-1054,40,4811.625,100000027,6625.625,46379.375,53005,2019-11-04,C,2,EMEA,100000019,5499,RC,Stream II,Racing Bike,1000000061,Khan Cycles,EMEA,Dubai,24.960345,55.124104,DU,Phillip,Egger,M,23,N,N
1734,EA,USD,4,81.125,500000286,649,MB-1031,10,567.875,100000032,1447.5,10132.5,11580,2019-04-14,C,12,AMER,100000012,649,MB,Mt Discovery B,Mountain Bike,1000000066,Wichita Sport,AMER,Iroquois,44.845124,-75.31828,CA,Willard,Chatman,M,21,N,N
1735,EA,USD,9,81.125,500000286,649,MB-1031,20,567.875,100000032,1447.5,10132.5,11580,2019-04-14,C,12,AMER,100000012,649,MB,Mt Discovery B,Mountain Bike,1000000066,Wichita Sport,AMER,Iroquois,44.845124,-75.31828,CA,Willard,Chatman,M,21,N,N
1736,EA,USD,7,56.125,500000286,449,BX-1013,30,392.875,100000032,1447.5,10132.5,11580,2019-04-14,C,12,AMER,100000005,449,BX,BMX Jump Lux I,BMX,1000000066,Wichita Sport,AMER,Iroquois,44.845124,-75.31828,CA,Willard,Chatman,M,21,N,N
1737,EA,USD,1,150.0,500000287,1200,CC-1022,10,1050.0,100000024,9925.0,69475.0,79400,2019-04-17,C,5,APJ,100000010,1200,CC,Cyclone Speed,Cyclo-cross Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
1738,EA,USD,5,37.375,500000287,299,BX-1015,20,261.625,100000024,9925.0,69475.0,79400,2019-04-17,C,5,APJ,100000007,299,BX,BMX Optima,BMX,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
1739,EA,USD,2,499.875,500000287,3999,MB-1033,30,3499.125,100000024,9925.0,69475.0,79400,2019-04-17,C,5,APJ,100000014,3999,MB,Mt Discovery Rush,Mountain Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
1740,EA,USD,9,149.875,500000287,1199,HB-1176,40,1049.125,100000024,9925.0,69475.0,79400,2019-04-17,C,5,APJ,100000041,1199,HB,Specifica Gold,Hybrid Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
1741,EA,USD,4,112.375,500000287,899,HB-1175,50,786.625,100000024,9925.0,69475.0,79400,2019-04-17,C,5,APJ,100000040,899,HB,Specifica,Hybrid Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
1742,EA,USD,6,36.0,500000287,288,CB-1163,60,252.0,100000024,9925.0,69475.0,79400,2019-04-17,C,5,APJ,100000035,288,CB,La Plage Gold,Cruiser,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
1743,EA,USD,8,81.125,500000287,649,HB-1173,70,567.875,100000024,9925.0,69475.0,79400,2019-04-17,C,5,APJ,100000038,649,HB,Universal One,Hybrid Bike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
1744,EA,USD,1,987.5,500000287,7900,EB-1137,80,6912.5,100000024,9925.0,69475.0,79400,2019-04-17,C,5,APJ,100000032,7900,EB,Speedeon Cross,eBike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
1745,EA,USD,5,987.5,500000287,7900,EB-1137,90,6912.5,100000024,9925.0,69475.0,79400,2019-04-17,C,5,APJ,100000032,7900,EB,Speedeon Cross,eBike,1000000058,FitnessWorld,APJ,Delhi,28.650563000000002,77.200575,IN,Javas,Hedge,M,32,N,Y
1746,EA,USD,10,312.375,500000288,2499,MB-1034,10,2186.625,100000025,3573.375,25013.625,28587,2019-04-18,C,3,EMEA,100000015,2499,MB,Mt Discovery Ulti,Mountain Bike,1000000059,Homerun Millwork Inc.,EMEA,Jebel Ali Free Zone,25.006517000000002,55.06524399999999,DU,Ellis,Robertson,M,27,N,N
1747,EA,USD,3,149.875,500000288,1199,HB-1176,20,1049.125,100000025,3573.375,25013.625,28587,2019-04-18,C,3,EMEA,100000041,1199,HB,Specifica Gold,Hybrid Bike,1000000059,Homerun Millwork Inc.,EMEA,Jebel Ali Free Zone,25.006517000000002,55.06524399999999,DU,Ellis,Robertson,M,27,N,N
1748,EA,USD,7,49.875,500000289,399,BX-1012,10,349.125,100000008,835.875,5851.125,6687,2019-04-19,C,6,EMEA,100000004,399,BX,BMX Jump 1012,BMX,1000000042,Tona Bikes AG,EMEA,Marne,53.952608999999995,9.018139,DE,Bruce,Yousuf,F,22,N,N
1749,EA,USD,2,150.0,500000289,1200,CC-1022,20,1050.0,100000008,835.875,5851.125,6687,2019-04-19,C,6,EMEA,100000010,1200,CC,Cyclone Speed,Cyclo-cross Bike,1000000042,Tona Bikes AG,EMEA,Marne,53.952608999999995,9.018139,DE,Bruce,Yousuf,F,22,N,N
1750,EA,USD,6,31.125,500000289,249,BX-1011,30,217.875,100000008,835.875,5851.125,6687,2019-04-19,C,6,EMEA,100000003,249,BX,BMX Vintage 1011,BMX,1000000042,Tona Bikes AG,EMEA,Marne,53.952608999999995,9.018139,DE,Bruce,Yousuf,F,22,N,N
1751,EA,USD,1,143.0,500000290,1144,CC-1021,10,1001.0,100000005,16299.125,114093.875,130393,2019-04-20,C,2,EMEA,100000009,1144,CC,Cyclone Basic,Cyclo-cross Bike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Phillip,Egger,M,23,N,N
1752,EA,USD,9,625.0,500000290,5000,EB-1136,20,4375.0,100000005,16299.125,114093.875,130393,2019-04-20,C,2,EMEA,100000031,5000,EB,Speedeon Light,eBike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Phillip,Egger,M,23,N,N
1753,EA,USD,8,249.875,500000290,1999,RC-1055,30,1749.125,100000005,16299.125,114093.875,130393,2019-04-20,C,2,EMEA,100000020,1999,RC,Veloflash,Racing Bike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Phillip,Egger,M,23,N,N
1754,EA,USD,8,249.875,500000290,1999,RC-1055,30,1749.125,100000005,16299.125,114093.875,130393,2019-04-20,C,2,EMEA,100000020,1999,RC,Rennsemmel,Racing Bike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Phillip,Egger,M,23,N,N
1755,EA,USD,8,281.25,500000290,2250,EB-1133,40,1968.75,100000005,16299.125,114093.875,130393,2019-04-20,C,2,EMEA,100000028,2250,EB,Lazy Cat,eBike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Phillip,Egger,M,23,N,N
1756,EA,USD,8,149.875,500000290,1199,DB-1083,50,1049.125,100000005,16299.125,114093.875,130393,2019-04-20,C,2,EMEA,100000025,1199,DB,Capricorn II,Downhill Bike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Phillip,Egger,M,23,N,N
1757,EA,USD,2,170.125,500000290,1361,CC-1023,60,1190.875,100000005,16299.125,114093.875,130393,2019-04-20,C,2,EMEA,100000011,1361,CC,Cyclone III,Cyclo-cross Bike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Phillip,Egger,M,23,N,N
1758,EA,USD,1,56.125,500000290,449,BX-1013,70,392.875,100000005,16299.125,114093.875,130393,2019-04-20,C,2,EMEA,100000005,449,BX,BMX Jump Lux I,BMX,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Phillip,Egger,M,23,N,N
1759,EA,USD,6,281.25,500000290,2250,EB-1133,80,1968.75,100000005,16299.125,114093.875,130393,2019-04-20,C,2,EMEA,100000028,2250,EB,Lazy Cat,eBike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Phillip,Egger,M,23,N,N
1760,EA,USD,6,499.875,500000290,3999,MB-1033,90,3499.125,100000005,16299.125,114093.875,130393,2019-04-20,C,2,EMEA,100000014,3999,MB,Mt Discovery Rush,Mountain Bike,1000000039,Alpha AG,EMEA,Callenberg,51.096588,14.433772,DE,Phillip,Egger,M,23,N,N
1761,EA,USD,3,625.0,500000291,5000,EB-1136,10,4375.0,100000006,14400.25,100801.75,115202,2019-04-22,C,3,EMEA,100000031,5000,EB,Speedeon Light,eBike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
1762,EA,USD,10,149.875,500000291,1199,DB-1083,20,1049.125,100000006,14400.25,100801.75,115202,2019-04-22,C,3,EMEA,100000025,1199,DB,Capricorn II,Downhill Bike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
1763,EA,USD,9,99.875,500000291,799,BX-1014,30,699.125,100000006,14400.25,100801.75,115202,2019-04-22,C,3,EMEA,100000006,799,BX,BMX Jump Lux II,BMX,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
1764,EA,USD,6,625.0,500000291,5000,EB-1136,40,4375.0,100000006,14400.25,100801.75,115202,2019-04-22,C,3,EMEA,100000031,5000,EB,Speedeon Light,eBike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
1765,EA,USD,10,499.875,500000291,3999,MB-1033,50,3499.125,100000006,14400.25,100801.75,115202,2019-04-22,C,3,EMEA,100000014,3999,MB,Mt Discovery Rush,Mountain Bike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
1766,EA,USD,1,50.0,500000291,400,CB-1162,60,350.0,100000006,14400.25,100801.75,115202,2019-04-22,C,3,EMEA,100000034,400,CB,La Plage Limited,Cruiser,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
1767,EA,USD,1,143.0,500000291,1144,CC-1021,70,1001.0,100000006,14400.25,100801.75,115202,2019-04-22,C,3,EMEA,100000009,1144,CC,Cyclone Basic,Cyclo-cross Bike,1000000040,BuchungsKreis 1010,EMEA,Trimport,49.908759,6.578608999999999,DE,Ellis,Robertson,M,27,N,N
